dep,nomdep,codecommune,nomcommune,codeagglo,nomagglo
54,MEURTHE-ET-MOSELLE,54245,HAIGNEVILLE,C54245,HAIGNEVILLE
54,MEURTHE-ET-MOSELLE,54246,HALLOVILLE,C54246,HALLOVILLE
54,MEURTHE-ET-MOSELLE,54247,HAMMEVILLE,C54247,HAMMEVILLE
54,MEURTHE-ET-MOSELLE,54248,HAMONVILLE,C54248,HAMONVILLE
54,MEURTHE-ET-MOSELLE,54249,HANNONVILLE-SUZÉMONT,C54249,HANNONVILLE-SUZÉMONT
54,MEURTHE-ET-MOSELLE,54250,HARAUCOURT,C54250,HARAUCOURT
54,MEURTHE-ET-MOSELLE,54251,HARBOUEY,C54251,HARBOUEY
54,MEURTHE-ET-MOSELLE,54252,HAROUÉ,C54252,HAROUÉ
54,MEURTHE-ET-MOSELLE,54253,HATRIZE,C54253,HATRIZE
54,MEURTHE-ET-MOSELLE,54255,HAUDONVILLE,C54255,HAUDONVILLE
54,MEURTHE-ET-MOSELLE,54256,HAUSSONVILLE,C54256,HAUSSONVILLE
54,MEURTHE-ET-MOSELLE,54258,HÉNAMÉNIL,C54258,HÉNAMÉNIL
54,MEURTHE-ET-MOSELLE,54259,HERBÉVILLER,C54259,HERBÉVILLER
54,MEURTHE-ET-MOSELLE,54260,HÉRIMÉNIL,C54260,HÉRIMÉNIL
54,MEURTHE-ET-MOSELLE,54262,HOÉVILLE,C54262,HOÉVILLE
54,MEURTHE-ET-MOSELLE,54264,HOUDELMONT,C54264,HOUDELMONT
54,MEURTHE-ET-MOSELLE,54266,HOUDREVILLE,C54266,HOUDREVILLE
54,MEURTHE-ET-MOSELLE,54268,HOUSSÉVILLE,C54268,HOUSSÉVILLE
54,MEURTHE-ET-MOSELLE,54269,HUDIVILLER,C54269,HUDIVILLER
54,MEURTHE-ET-MOSELLE,54271,IGNEY,C54271,IGNEY
54,MEURTHE-ET-MOSELLE,54272,JAILLON,C54272,JAILLON
54,MEURTHE-ET-MOSELLE,54275,JAULNY,C54275,JAULNY
54,MEURTHE-ET-MOSELLE,54276,JEANDELAINCOURT,C54276,JEANDELAINCOURT
54,MEURTHE-ET-MOSELLE,54277,JEANDELIZE,C54277,JEANDELIZE
54,MEURTHE-ET-MOSELLE,54278,JEVONCOURT,C54278,JEVONCOURT
54,MEURTHE-ET-MOSELLE,54282,JOPPÉCOURT,C54282,JOPPÉCOURT
54,MEURTHE-ET-MOSELLE,54283,JOUAVILLE,C54283,JOUAVILLE
54,MEURTHE-ET-MOSELLE,54285,JUVRECOURT,C54285,JUVRECOURT
54,MEURTHE-ET-MOSELLE,54287,LACHAPELLE,C54287,LACHAPELLE
54,MEURTHE-ET-MOSELLE,54288,LAGNEY,C54288,LAGNEY
54,MEURTHE-ET-MOSELLE,54289,LAÎTRE-SOUS-AMANCE,C54289,LAÎTRE-SOUS-AMANCE
54,MEURTHE-ET-MOSELLE,54290,LAIX,C54290,LAIX
54,MEURTHE-ET-MOSELLE,54291,LALŒUF,C54291,LALŒUF
54,MEURTHE-ET-MOSELLE,54292,LAMATH,C54292,LAMATH
54,MEURTHE-ET-MOSELLE,54293,LANDÉCOURT,C54293,LANDÉCOURT
54,MEURTHE-ET-MOSELLE,54294,LANDREMONT,C54294,LANDREMONT
54,MEURTHE-ET-MOSELLE,54296,LANEUVELOTTE,C54296,LANEUVELOTTE
54,MEURTHE-ET-MOSELLE,54297,LANEUVEVILLE-AUX-BOIS,C54297,LANEUVEVILLE-AUX-BOIS
54,MEURTHE-ET-MOSELLE,54298,LANEUVEVILLE-DERRIÈRE-FOUG,C54298,LANEUVEVILLE-DERRIÈRE-FOUG
54,MEURTHE-ET-MOSELLE,54299,LANEUVEVILLE-DEVANT-BAYON,C54299,LANEUVEVILLE-DEVANT-BAYON
54,MEURTHE-ET-MOSELLE,54301,LANFROICOURT,C54301,LANFROICOURT
54,MEURTHE-ET-MOSELLE,54302,LANTÉFONTAINE,C54302,LANTÉFONTAINE
54,MEURTHE-ET-MOSELLE,54303,LARONXE,C54303,LARONXE
54,MEURTHE-ET-MOSELLE,54306,LAY-SAINT-REMY,C54306,LAY-SAINT-REMY
54,MEURTHE-ET-MOSELLE,54307,LEBEUVILLE,C54307,LEBEUVILLE
54,MEURTHE-ET-MOSELLE,54308,LEINTREY,C54308,LEINTREY
54,MEURTHE-ET-MOSELLE,54309,LEMAINVILLE,C54309,LEMAINVILLE
54,MEURTHE-ET-MOSELLE,54310,LEMÉNIL-MITRY,C54310,LEMÉNIL-MITRY
54,MEURTHE-ET-MOSELLE,54311,LENONCOURT,C54311,LENONCOURT
54,MEURTHE-ET-MOSELLE,54312,LESMÉNILS,C54312,LESMÉNILS
54,MEURTHE-ET-MOSELLE,54313,LÉTRICOURT,C54313,LÉTRICOURT
54,MEURTHE-ET-MOSELLE,54315,LEYR,C54315,LEYR
54,MEURTHE-ET-MOSELLE,54316,LIMEY-REMENAUVILLE,C54316,LIMEY-REMENAUVILLE
54,MEURTHE-ET-MOSELLE,54317,LIRONVILLE,C54317,LIRONVILLE
54,MEURTHE-ET-MOSELLE,54320,LOISY,C54320,LOISY
54,MEURTHE-ET-MOSELLE,54324,LOREY,C54324,LOREY
54,MEURTHE-ET-MOSELLE,54325,LOROMONTZEY,C54325,LOROMONTZEY
54,MEURTHE-ET-MOSELLE,54326,LUBEY,C54326,LUBEY
54,MEURTHE-ET-MOSELLE,54327,LUCEY,C54327,LUCEY
54,MEURTHE-ET-MOSELLE,54330,LUPCOURT,C54330,LUPCOURT
54,MEURTHE-ET-MOSELLE,54331,MAGNIÈRES,C54331,MAGNIÈRES
54,MEURTHE-ET-MOSELLE,54333,MAILLY-SUR-SEILLE,C54333,MAILLY-SUR-SEILLE
54,MEURTHE-ET-MOSELLE,54334,MAIRY-MAINVILLE,C54334,MAIRY-MAINVILLE
54,MEURTHE-ET-MOSELLE,54335,MAIXE,C54335,MAIXE
54,MEURTHE-ET-MOSELLE,54336,MAIZIÈRES,C54336,MAIZIÈRES
54,MEURTHE-ET-MOSELLE,54337,MALAVILLERS,C54337,MALAVILLERS
54,MEURTHE-ET-MOSELLE,54340,MAMEY,C54340,MAMEY
54,MEURTHE-ET-MOSELLE,54343,MANDRES-AUX-QUATRE-TOURS,C54343,MANDRES-AUX-QUATRE-TOURS
54,MEURTHE-ET-MOSELLE,54344,MANGONVILLE,C54344,MANGONVILLE
54,MEURTHE-ET-MOSELLE,54345,MANONCOURT-EN-VERMOIS,C54345,MANONCOURT-EN-VERMOIS
54,MEURTHE-ET-MOSELLE,54346,MANONCOURT-EN-WOËVRE,C54346,MANONCOURT-EN-WOËVRE
54,MEURTHE-ET-MOSELLE,54348,MANONVILLE,C54348,MANONVILLE
54,MEURTHE-ET-MOSELLE,54349,MANONVILLER,C54349,MANONVILLER
54,MEURTHE-ET-MOSELLE,54350,MARAINVILLER,C54350,MARAINVILLER
54,MEURTHE-ET-MOSELLE,54352,MARON,C54352,MARON
54,MEURTHE-ET-MOSELLE,54353,MARS-LA-TOUR,C54353,MARS-LA-TOUR
54,MEURTHE-ET-MOSELLE,54354,MARTHEMONT,C54354,MARTHEMONT
54,MEURTHE-ET-MOSELLE,54355,MARTINCOURT,C54355,MARTINCOURT
54,MEURTHE-ET-MOSELLE,54356,MATTEXEY,C54356,MATTEXEY
54,MEURTHE-ET-MOSELLE,54358,MAZERULLES,C54358,MAZERULLES
54,MEURTHE-ET-MOSELLE,54359,MÉHONCOURT,C54359,MÉHONCOURT
54,MEURTHE-ET-MOSELLE,54360,MÉNIL-LA-TOUR,C54360,MÉNIL-LA-TOUR
54,MEURTHE-ET-MOSELLE,54362,MERCY-LE-BAS,C54362,MERCY-LE-BAS
54,MEURTHE-ET-MOSELLE,54363,MERCY-LE-HAUT,C54363,MERCY-LE-HAUT
54,MEURTHE-ET-MOSELLE,54365,MERVILLER,C54365,MERVILLER
54,MEURTHE-ET-MOSELLE,54368,MIGNÉVILLE,C54368,MIGNÉVILLE
54,MEURTHE-ET-MOSELLE,54369,MILLERY,C54369,MILLERY
54,MEURTHE-ET-MOSELLE,54370,MINORVILLE,C54370,MINORVILLE
54,MEURTHE-ET-MOSELLE,54372,MOIVRONS,C54372,MOIVRONS
54,MEURTHE-ET-MOSELLE,54374,MONCEL-SUR-SEILLE,C54374,MONCEL-SUR-SEILLE
54,MEURTHE-ET-MOSELLE,54376,MONTENOY,C54376,MONTENOY
54,MEURTHE-ET-MOSELLE,54377,MONTIGNY,C54377,MONTIGNY
54,MEURTHE-ET-MOSELLE,54378,MONTIGNY-SUR-CHIERS,C54378,MONTIGNY-SUR-CHIERS
54,MEURTHE-ET-MOSELLE,54379,MONT-L'ÉTROIT,C54379,MONT-L'ÉTROIT
54,MEURTHE-ET-MOSELLE,54380,MONT-LE-VIGNOBLE,C54380,MONT-LE-VIGNOBLE
54,MEURTHE-ET-MOSELLE,54381,MONTREUX,C54381,MONTREUX
54,MEURTHE-ET-MOSELLE,54383,MONT-SUR-MEURTHE,C54383,MONT-SUR-MEURTHE
54,MEURTHE-ET-MOSELLE,54385,MORFONTAINE,C54385,MORFONTAINE
54,MEURTHE-ET-MOSELLE,54386,MORIVILLER,C54386,MORIVILLER
54,MEURTHE-ET-MOSELLE,54387,MORVILLE-SUR-SEILLE,C54387,MORVILLE-SUR-SEILLE
54,MEURTHE-ET-MOSELLE,54388,MOUACOURT,C54388,MOUACOURT
54,MEURTHE-ET-MOSELLE,54389,MOUAVILLE,C54389,MOUAVILLE
54,MEURTHE-ET-MOSELLE,54390,MOUSSON,C54390,MOUSSON
54,MEURTHE-ET-MOSELLE,54392,MOUTROT,C54392,MOUTROT
54,MEURTHE-ET-MOSELLE,54393,MOYEN,C54393,MOYEN
54,MEURTHE-ET-MOSELLE,54394,MURVILLE,C54394,MURVILLE
54,MEURTHE-ET-MOSELLE,54396,NEUFMAISONS,C54396,NEUFMAISONS
54,MEURTHE-ET-MOSELLE,54398,NEUVILLER-LÈS-BADONVILLER,C54398,NEUVILLER-LÈS-BADONVILLER
54,MEURTHE-ET-MOSELLE,54399,NEUVILLER-SUR-MOSELLE,C54399,NEUVILLER-SUR-MOSELLE
54,MEURTHE-ET-MOSELLE,54400,NOMENY,C54400,NOMENY
54,MEURTHE-ET-MOSELLE,54401,NONHIGNY,C54401,NONHIGNY
54,MEURTHE-ET-MOSELLE,54402,NORROY-LE-SEC,C54402,NORROY-LE-SEC
54,MEURTHE-ET-MOSELLE,54404,NOVIANT-AUX-PRÉS,C54404,NOVIANT-AUX-PRÉS
54,MEURTHE-ET-MOSELLE,54405,OCHEY,C54405,OCHEY
54,MEURTHE-ET-MOSELLE,54406,OGÉVILLER,C54406,OGÉVILLER
54,MEURTHE-ET-MOSELLE,54407,OGNÉVILLE,C54407,OGNÉVILLE
54,MEURTHE-ET-MOSELLE,54408,OLLEY,C54408,OLLEY
54,MEURTHE-ET-MOSELLE,54409,OMELMONT,C54409,OMELMONT
54,MEURTHE-ET-MOSELLE,54410,ONVILLE,C54410,ONVILLE
54,MEURTHE-ET-MOSELLE,54411,ORMES-ET-VILLE,C54411,ORMES-ET-VILLE
54,MEURTHE-ET-MOSELLE,54412,OTHE,C54412,OTHE
54,MEURTHE-ET-MOSELLE,54413,OZERAILLES,C54413,OZERAILLES
54,MEURTHE-ET-MOSELLE,54414,PAGNEY-DERRIÈRE-BARINE,C54414,PAGNEY-DERRIÈRE-BARINE
54,MEURTHE-ET-MOSELLE,54416,PANNES,C54416,PANNES
54,MEURTHE-ET-MOSELLE,54417,PAREY-SAINT-CÉSAIRE,C54417,PAREY-SAINT-CÉSAIRE
54,MEURTHE-ET-MOSELLE,54418,PARROY,C54418,PARROY
54,MEURTHE-ET-MOSELLE,54419,PARUX,C54419,PARUX
54,MEURTHE-ET-MOSELLE,54420,PETIT-FAILLY,C54420,PETIT-FAILLY
54,MEURTHE-ET-MOSELLE,54421,PETITMONT,C54421,PETITMONT
54,MEURTHE-ET-MOSELLE,54422,PETTONVILLE,C54422,PETTONVILLE
54,MEURTHE-ET-MOSELLE,54423,PEXONNE,C54423,PEXONNE
54,MEURTHE-ET-MOSELLE,54424,PHLIN,C54424,PHLIN
54,MEURTHE-ET-MOSELLE,54426,PIERRE-LA-TREICHE,C54426,PIERRE-LA-TREICHE
54,MEURTHE-ET-MOSELLE,54427,PIERRE-PERCÉE,C54427,PIERRE-PERCÉE
54,MEURTHE-ET-MOSELLE,54428,PIERREPONT,C54428,PIERREPONT
54,MEURTHE-ET-MOSELLE,54429,PIERREVILLE,C54429,PIERREVILLE
54,MEURTHE-ET-MOSELLE,54433,PORT-SUR-SEILLE,C54433,PORT-SUR-SEILLE
54,MEURTHE-ET-MOSELLE,54434,PRAYE,C54434,PRAYE
54,MEURTHE-ET-MOSELLE,54435,PRÉNY,C54435,PRÉNY
54,MEURTHE-ET-MOSELLE,54436,PREUTIN-HIGNY,C54436,PREUTIN-HIGNY
54,MEURTHE-ET-MOSELLE,54437,PULLIGNY,C54437,PULLIGNY
54,MEURTHE-ET-MOSELLE,54438,PULNEY,C54438,PULNEY
54,MEURTHE-ET-MOSELLE,54440,PUXE,C54440,PUXE
54,MEURTHE-ET-MOSELLE,54441,PUXIEUX,C54441,PUXIEUX
54,MEURTHE-ET-MOSELLE,54442,QUEVILLONCOURT,C54442,QUEVILLONCOURT
54,MEURTHE-ET-MOSELLE,54443,RAON-LÈS-LEAU,C54443,RAON-LÈS-LEAU
54,MEURTHE-ET-MOSELLE,54444,RAUCOURT,C54444,RAUCOURT
54,MEURTHE-ET-MOSELLE,54445,RAVILLE-SUR-SÂNON,C54445,RAVILLE-SUR-SÂNON
54,MEURTHE-ET-MOSELLE,54446,RÉCHICOURT-LA-PETITE,C54446,RÉCHICOURT-LA-PETITE
54,MEURTHE-ET-MOSELLE,54447,RÉCLONVILLE,C54447,RÉCLONVILLE
54,MEURTHE-ET-MOSELLE,54449,REHAINVILLER,C54449,REHAINVILLER
54,MEURTHE-ET-MOSELLE,54450,REHERREY,C54450,REHERREY
54,MEURTHE-ET-MOSELLE,54452,REILLON,C54452,REILLON
54,MEURTHE-ET-MOSELLE,54453,REMBERCOURT-SUR-MAD,C54453,REMBERCOURT-SUR-MAD
54,MEURTHE-ET-MOSELLE,54455,REMENOVILLE,C54455,REMENOVILLE
54,MEURTHE-ET-MOSELLE,54456,RÉMÉRÉVILLE,C54456,RÉMÉRÉVILLE
54,MEURTHE-ET-MOSELLE,54457,REMONCOURT,C54457,REMONCOURT
54,MEURTHE-ET-MOSELLE,54458,REPAIX,C54458,REPAIX
54,MEURTHE-ET-MOSELLE,54460,ROGÉVILLE,C54460,ROGÉVILLE
54,MEURTHE-ET-MOSELLE,54461,ROMAIN,C54461,ROMAIN
54,MEURTHE-ET-MOSELLE,54463,ROSIÈRES-EN-HAYE,C54463,ROSIÈRES-EN-HAYE
54,MEURTHE-ET-MOSELLE,54464,ROUVES,C54464,ROUVES
54,MEURTHE-ET-MOSELLE,54465,ROVILLE-DEVANT-BAYON,C54465,ROVILLE-DEVANT-BAYON
54,MEURTHE-ET-MOSELLE,54466,ROYAUMEIX,C54466,ROYAUMEIX
54,MEURTHE-ET-MOSELLE,54467,ROZELIEURES,C54467,ROZELIEURES
54,MEURTHE-ET-MOSELLE,54468,SAFFAIS,C54468,SAFFAIS
54,MEURTHE-ET-MOSELLE,54470,SAINT-BAUSSANT,C54470,SAINT-BAUSSANT
54,MEURTHE-ET-MOSELLE,54471,SAINT-BOINGT,C54471,SAINT-BOINGT
54,MEURTHE-ET-MOSELLE,54472,SAINT-CLÉMENT,C54472,SAINT-CLÉMENT
54,MEURTHE-ET-MOSELLE,54473,SAINT-FIRMIN,C54473,SAINT-FIRMIN
54,MEURTHE-ET-MOSELLE,54474,SAINTE-GENEVIÈVE,C54474,SAINTE-GENEVIÈVE
54,MEURTHE-ET-MOSELLE,54475,SAINT-GERMAIN,C54475,SAINT-GERMAIN
54,MEURTHE-ET-MOSELLE,54476,SAINT-JEAN-LÈS-LONGUYON,C54476,SAINT-JEAN-LÈS-LONGUYON
54,MEURTHE-ET-MOSELLE,54477,SAINT-JULIEN-LÈS-GORZE,C54477,SAINT-JULIEN-LÈS-GORZE
54,MEURTHE-ET-MOSELLE,54478,SAINT-MARCEL,C54478,SAINT-MARCEL
54,MEURTHE-ET-MOSELLE,54479,SAINT-MARD,C54479,SAINT-MARD
54,MEURTHE-ET-MOSELLE,54480,SAINT-MARTIN,C54480,SAINT-MARTIN
54,MEURTHE-ET-MOSELLE,54481,SAINT-MAURICE-AUX-FORGES,C54481,SAINT-MAURICE-AUX-FORGES
54,MEURTHE-ET-MOSELLE,54484,SAINTE-PÔLE,C54484,SAINTE-PÔLE
54,MEURTHE-ET-MOSELLE,54485,SAINT-PANCRÉ,C54485,SAINT-PANCRÉ
54,MEURTHE-ET-MOSELLE,54486,SAINT-REMIMONT,C54486,SAINT-REMIMONT
54,MEURTHE-ET-MOSELLE,54487,SAINT-RÉMY-AUX-BOIS,C54487,SAINT-RÉMY-AUX-BOIS
54,MEURTHE-ET-MOSELLE,54488,SAINT-SAUVEUR,C54488,SAINT-SAUVEUR
54,MEURTHE-ET-MOSELLE,54489,SAINT-SUPPLET,C54489,SAINT-SUPPLET
54,MEURTHE-ET-MOSELLE,54490,SAIZERAIS,C54490,SAIZERAIS
54,MEURTHE-ET-MOSELLE,54491,SANCY,C54491,SANCY
54,MEURTHE-ET-MOSELLE,54492,SANZEY,C54492,SANZEY
54,MEURTHE-ET-MOSELLE,54494,SAULXEROTTE,C54494,SAULXEROTTE
54,MEURTHE-ET-MOSELLE,54496,SAULXURES-LÈS-VANNES,C54496,SAULXURES-LÈS-VANNES
54,MEURTHE-ET-MOSELLE,54497,SAXON-SION,C54497,SAXON-SION
54,MEURTHE-ET-MOSELLE,54499,SEICHEPREY,C54499,SEICHEPREY
54,MEURTHE-ET-MOSELLE,54500,SELAINCOURT,C54500,SELAINCOURT
54,MEURTHE-ET-MOSELLE,54501,SERANVILLE,C54501,SERANVILLE
54,MEURTHE-ET-MOSELLE,54502,SERRES,C54502,SERRES
54,MEURTHE-ET-MOSELLE,54504,SERROUVILLE,C54504,SERROUVILLE
54,MEURTHE-ET-MOSELLE,54505,SEXEY-AUX-FORGES,C54505,SEXEY-AUX-FORGES
54,MEURTHE-ET-MOSELLE,54507,SIONVILLER,C54507,SIONVILLER
54,MEURTHE-ET-MOSELLE,54508,SIVRY,C54508,SIVRY
54,MEURTHE-ET-MOSELLE,54510,SORNÉVILLE,C54510,SORNÉVILLE
54,MEURTHE-ET-MOSELLE,54511,SPONVILLE,C54511,SPONVILLE
54,MEURTHE-ET-MOSELLE,54512,TANCONVILLE,C54512,TANCONVILLE
54,MEURTHE-ET-MOSELLE,54513,TANTONVILLE,C54513,TANTONVILLE
54,MEURTHE-ET-MOSELLE,54514,TELLANCOURT,C54514,TELLANCOURT
54,MEURTHE-ET-MOSELLE,54515,THÉLOD,C54515,THÉLOD
54,MEURTHE-ET-MOSELLE,54516,THEY-SOUS-VAUDEMONT,C54516,THEY-SOUS-VAUDEMONT
54,MEURTHE-ET-MOSELLE,54517,THÉZEY-SAINT-MARTIN,C54517,THÉZEY-SAINT-MARTIN
54,MEURTHE-ET-MOSELLE,54518,THIAUCOURT-REGNIÉVILLE,C54518,THIAUCOURT-REGNIÉVILLE
54,MEURTHE-ET-MOSELLE,54520,THIÉBAUMÉNIL,C54520,THIÉBAUMÉNIL
54,MEURTHE-ET-MOSELLE,54522,THOREY-LYAUTEY,C54522,THOREY-LYAUTEY
54,MEURTHE-ET-MOSELLE,54523,THUILLEY-AUX-GROSEILLES,C54523,THUILLEY-AUX-GROSEILLES
54,MEURTHE-ET-MOSELLE,54524,THUMERÉVILLE,C54524,THUMERÉVILLE
54,MEURTHE-ET-MOSELLE,54525,TIERCELET,C54525,TIERCELET
54,MEURTHE-ET-MOSELLE,54527,TONNOY,C54527,TONNOY
54,MEURTHE-ET-MOSELLE,54529,TRAMONT-ÉMY,C54529,TRAMONT-ÉMY
54,MEURTHE-ET-MOSELLE,54530,TRAMONT-LASSUS,C54530,TRAMONT-LASSUS
54,MEURTHE-ET-MOSELLE,54531,TRAMONT-SAINT-ANDRÉ,C54531,TRAMONT-SAINT-ANDRÉ
54,MEURTHE-ET-MOSELLE,54532,TREMBLECOURT,C54532,TREMBLECOURT
54,MEURTHE-ET-MOSELLE,54534,TRONDES,C54534,TRONDES
54,MEURTHE-ET-MOSELLE,54535,TRONVILLE,C54535,TRONVILLE
54,MEURTHE-ET-MOSELLE,54537,UGNY,C54537,UGNY
54,MEURTHE-ET-MOSELLE,54538,URUFFE,C54538,URUFFE
54,MEURTHE-ET-MOSELLE,54539,VACQUEVILLE,C54539,VACQUEVILLE
54,MEURTHE-ET-MOSELLE,54540,VAL-ET-CHÂTILLON,C54540,VAL-ET-CHÂTILLON
54,MEURTHE-ET-MOSELLE,54541,VALHEY,C54541,VALHEY
54,MEURTHE-ET-MOSELLE,54543,VALLOIS,C54543,VALLOIS
54,MEURTHE-ET-MOSELLE,54544,VANDELAINVILLE,C54544,VANDELAINVILLE
54,MEURTHE-ET-MOSELLE,54545,VANDELÉVILLE,C54545,VANDELÉVILLE
54,MEURTHE-ET-MOSELLE,54546,VANDIÈRES,C54546,VANDIÈRES
54,MEURTHE-ET-MOSELLE,54548,VANNES-LE-CHÂTEL,C54548,VANNES-LE-CHÂTEL
54,MEURTHE-ET-MOSELLE,54550,VATHIMÉNIL,C54550,VATHIMÉNIL
54,MEURTHE-ET-MOSELLE,54551,VAUCOURT,C54551,VAUCOURT
54,MEURTHE-ET-MOSELLE,54552,VAUDÉMONT,C54552,VAUDÉMONT
54,MEURTHE-ET-MOSELLE,54553,VAUDEVILLE,C54553,VAUDEVILLE
54,MEURTHE-ET-MOSELLE,54554,VAUDIGNY,C54554,VAUDIGNY
54,MEURTHE-ET-MOSELLE,54555,VAXAINVILLE,C54555,VAXAINVILLE
54,MEURTHE-ET-MOSELLE,54556,VÉHO,C54556,VÉHO
54,MEURTHE-ET-MOSELLE,54557,BOIS-DE-HAYE,C54557,BOIS-DE-HAYE
54,MEURTHE-ET-MOSELLE,54558,VELAINE-SOUS-AMANCE,C54558,VELAINE-SOUS-AMANCE
54,MEURTHE-ET-MOSELLE,54559,VELLE-SUR-MOSELLE,C54559,VELLE-SUR-MOSELLE
54,MEURTHE-ET-MOSELLE,54560,VENEY,C54560,VENEY
54,MEURTHE-ET-MOSELLE,54561,VENNEZEY,C54561,VENNEZEY
54,MEURTHE-ET-MOSELLE,54562,VERDENAL,C54562,VERDENAL
54,MEURTHE-ET-MOSELLE,54563,VÉZELISE,C54563,VÉZELISE
54,MEURTHE-ET-MOSELLE,54564,VIÉVILLE-EN-HAYE,C54564,VIÉVILLE-EN-HAYE
54,MEURTHE-ET-MOSELLE,54565,VIGNEULLES,C54565,VIGNEULLES
54,MEURTHE-ET-MOSELLE,54566,VILCEY-SUR-TREY,C54566,VILCEY-SUR-TREY
54,MEURTHE-ET-MOSELLE,54567,VILLACOURT,C54567,VILLACOURT
54,MEURTHE-ET-MOSELLE,54568,VILLE-AU-MONTOIS,C54568,VILLE-AU-MONTOIS
54,MEURTHE-ET-MOSELLE,54569,VILLE-AU-VAL,C54569,VILLE-AU-VAL
54,MEURTHE-ET-MOSELLE,54570,VILLECEY-SUR-MAD,C54570,VILLECEY-SUR-MAD
54,MEURTHE-ET-MOSELLE,54571,VILLE-EN-VERMOIS,C54571,VILLE-EN-VERMOIS
54,MEURTHE-ET-MOSELLE,54572,VILLE-HOUDLÉMONT,C54572,VILLE-HOUDLÉMONT
54,MEURTHE-ET-MOSELLE,54573,VILLERS-EN-HAYE,C54573,VILLERS-EN-HAYE
54,MEURTHE-ET-MOSELLE,54574,VILLERS-LA-CHÈVRE,C54574,VILLERS-LA-CHÈVRE
54,MEURTHE-ET-MOSELLE,54575,VILLERS-LA-MONTAGNE,C54575,VILLERS-LA-MONTAGNE
54,MEURTHE-ET-MOSELLE,54576,VILLERS-LE-ROND,C54576,VILLERS-LE-ROND
54,MEURTHE-ET-MOSELLE,54577,VILLERS-LÈS-MOIVRONS,C54577,VILLERS-LÈS-MOIVRONS
54,MEURTHE-ET-MOSELLE,54579,VILLERS-SOUS-PRÉNY,C54579,VILLERS-SOUS-PRÉNY
54,MEURTHE-ET-MOSELLE,54581,VILLE-SUR-YRON,C54581,VILLE-SUR-YRON
54,MEURTHE-ET-MOSELLE,54582,VILLETTE,C54582,VILLETTE
54,MEURTHE-ET-MOSELLE,54583,VILLEY-LE-SEC,C54583,VILLEY-LE-SEC
54,MEURTHE-ET-MOSELLE,54584,VILLEY-SAINT-ÉTIENNE,C54584,VILLEY-SAINT-ÉTIENNE
54,MEURTHE-ET-MOSELLE,54585,VIRECOURT,C54585,VIRECOURT
54,MEURTHE-ET-MOSELLE,54586,VITERNE,C54586,VITERNE
54,MEURTHE-ET-MOSELLE,54587,VITREY,C54587,VITREY
54,MEURTHE-ET-MOSELLE,54588,VITRIMONT,C54588,VITRIMONT
54,MEURTHE-ET-MOSELLE,54589,VITTONVILLE,C54589,VITTONVILLE
54,MEURTHE-ET-MOSELLE,54590,VIVIERS-SUR-CHIERS,C54590,VIVIERS-SUR-CHIERS
54,MEURTHE-ET-MOSELLE,54591,VOINÉMONT,C54591,VOINÉMONT
54,MEURTHE-ET-MOSELLE,54592,VRONCOURT,C54592,VRONCOURT
54,MEURTHE-ET-MOSELLE,54593,WAVILLE,C54593,WAVILLE
54,MEURTHE-ET-MOSELLE,54594,XAMMES,C54594,XAMMES
54,MEURTHE-ET-MOSELLE,54595,XERMAMÉNIL,C54595,XERMAMÉNIL
54,MEURTHE-ET-MOSELLE,54596,XEUILLEY,C54596,XEUILLEY
54,MEURTHE-ET-MOSELLE,54597,XIROCOURT,C54597,XIROCOURT
54,MEURTHE-ET-MOSELLE,54598,XIVRY-CIRCOURT,C54598,XIVRY-CIRCOURT
54,MEURTHE-ET-MOSELLE,54599,XONVILLE,C54599,XONVILLE
54,MEURTHE-ET-MOSELLE,54600,XOUSSE,C54600,XOUSSE
54,MEURTHE-ET-MOSELLE,54601,XURES,C54601,XURES
54,MEURTHE-ET-MOSELLE,54602,HAN-DEVANT-PIERREPONT,C54602,HAN-DEVANT-PIERREPONT
55,MEUSE,55010,ANCERVILLE,A00460,SAINT-DIZIER
55,MEUSE,55351,MONTMÉDY,A55101,MONTMÉDY
55,MEUSE,55427,REVIGNY-SUR-ORNAIN,A55102,REVIGNY-SUR-ORNAIN
55,MEUSE,55279,LANEUVILLE-SUR-MEUSE,A55103,STENAY
55,MEUSE,55502,STENAY,A55103,STENAY
55,MEUSE,55063,BOULIGNY,A55104,BOULIGNY
55,MEUSE,55158,DOMMARY-BARONCOURT,A55104,BOULIGNY
55,MEUSE,55181,ÉTAIN,A55105,ÉTAIN
55,MEUSE,55578,WARCQ,A55105,ÉTAIN
55,MEUSE,55111,CHAUVONCOURT,A55106,SAINT-MIHIEL
55,MEUSE,55401,PAROCHES,A55106,SAINT-MIHIEL
55,MEUSE,55463,SAINT-MIHIEL,A55106,SAINT-MIHIEL
55,MEUSE,55122,COMMERCY,A55201,COMMERCY
55,MEUSE,55291,LIGNY-EN-BARROIS,A55202,LIGNY-EN-BARROIS
55,MEUSE,55372,NANÇOIS-SUR-ORNAIN,A55202,LIGNY-EN-BARROIS
55,MEUSE,55519,TRONVILLE-EN-BARROIS,A55202,LIGNY-EN-BARROIS
55,MEUSE,55543,VELAINES,A55202,LIGNY-EN-BARROIS
55,MEUSE,55029,BAR-LE-DUC,A55301,BAR-LE-DUC
55,MEUSE,55041,BEHONNE,A55301,BAR-LE-DUC
